날짜,종목명,주문,매매가격(원),수량(주),사유,수익률
20120817,정원엔시스(A045510),매도,1220,1507,날짜지나 매도 (전일종가) : 2012/08/14 ~ 2012/08/17 ,3.389830508474576%
20120821,정원엔시스(A045510),매수,1245,1440,매수로직 매수 - (매수가)  우선순위 : 2,-
20120821,케이씨에스(A115500),매수,5520,324,매수로직 매수 - (매수가)  우선순위 : 3,-
20120822,에이텍(A045660),매수,3875,463,매수로직 매수 - (매수가)  우선순위 : 1,-
20120823,정원엔시스(A045510),매도,1235,1440,날짜지나 매도 (전일종가) : 2012/08/21 ~ 2012/08/23 ,-0.8032128514056224%
20120823,케이씨에스(A115500),매도,5530,324,날짜지나 매도 (전일종가) : 2012/08/21 ~ 2012/08/23 ,0.18115942028985507%
20120824,바른손(A018700),매수,19050,91,매수로직 매수 - (매수가)  우선순위 : 1,-
20120824,에이텍(A045660),매도,3555,463,날짜지나 매도 (전일종가) : 2012/08/22 ~ 2012/08/24 ,-8.258064516129032%
20120827,써니전자(A004770),매수,9290,184,매수로직 매수 - (매수가)  우선순위 : 1,-
20120828,바른손(A018700),매도,20660,91,날짜지나 매도 (전일종가) : 2012/08/24 ~ 2012/08/28 ,8.451443569553806%
20120829,써니전자(A004770),매도,9440,184,날짜지나 매도 (전일종가) : 2012/08/27 ~ 2012/08/29 ,1.6146393972012916%
20120830,노루페인트(A090350),매수,7600,235,매수로직 매수 - (매수가)  우선순위 : 2,-
20120831,인포뱅크(A039290),매수,9050,196,매수로직 매수 - (시초가)  우선순위 : 1,-
20120831,디아이(A003160),매수,2370,751,매수로직 매수 - (매수가)  우선순위 : 2,-
20120903,노루페인트(A090350),매도,9300,235,날짜지나 매도 (전일종가) : 2012/08/30 ~ 2012/09/03 ,22.36842105263158%
20120904,네오위즈게임즈(A095660),매수,28900,67,매수로직 매수 - (매수가)  우선순위 : 1,-
20120904,인포뱅크(A039290),매도,9290,196,날짜지나 매도 (전일종가) : 2012/08/31 ~ 2012/09/04 ,2.6519337016574585%
20120904,디아이(A003160),매도,2500,751,날짜지나 매도 (전일종가) : 2012/08/31 ~ 2012/09/04 ,5.485232067510549%
20120905,케이씨에스(A115500),매수,7190,262,매수로직 매수 - (시초가)  우선순위 : 1,-
20120905,에이엔피(A015260),매수,1426,1324,매수로직 매수 - (시초가)  우선순위 : 2,-
20120906,네오위즈게임즈(A095660),매도,26150,67,날짜지나 매도 (전일종가) : 2012/09/04 ~ 2012/09/06 ,-9.515570934256056%
20120906,에이엔피(A015260),매도,1640,1324,목표가 매도,15.007012622720897%
20120907,에이엔피(A015260),매수,1555,1269,매수로직 매수 - (매수가)  우선순위 : 1,-
20120907,케이씨에스(A115500),매도,7030,262,날짜지나 매도 (전일종가) : 2012/09/05 ~ 2012/09/07 ,-2.2253129346314324%
20120910,대원전선(A006340),매수,1025,1943,매수로직 매수 - (매수가)  우선순위 : 2,-
20120911,에이엔피(A015260),매도,1409,1269,날짜지나 매도 (전일종가) : 2012/09/07 ~ 2012/09/11 ,-9.389067524115756%
20120911,대원전선(A006340),매도,1180,1943,목표가 매도,15.121951219512194%
20120913,대한제강(A084010),매수,10050,199,매수로직 매수 - (매수가)  우선순위 : 1,-
20120913,모나리자(A012690),매수,6250,320,매수로직 매수 - (시초가)  우선순위 : 2,-
20120913,신일산업(A002700),매수,1555,1289,매수로직 매수 - (매수가)  우선순위 : 3,-
20120917,대한제강(A084010),매도,10750,199,날짜지나 매도 (전일종가) : 2012/09/13 ~ 2012/09/17 ,6.965174129353234%
20120917,모나리자(A012690),매도,5670,320,날짜지나 매도 (전일종가) : 2012/09/13 ~ 2012/09/17 ,-9.28%
20120917,신일산업(A002700),매도,1508,1289,날짜지나 매도 (전일종가) : 2012/09/13 ~ 2012/09/17 ,-3.022508038585209%
20120919,대영포장(A014160),매수,1340,1466,매수로직 매수 - (매수가)  우선순위 : 3,-
20120920,케이아이엔엑스(A093320),매수,19400,98,매수로직 매수 - (매수가)  우선순위 : 1,-
20120920,사람인에이치알(A143240),매수,22763,84,매수로직 매수 - (시초가)  우선순위 : 2,-
20120921,대영포장(A014160),매도,1260,1466,날짜지나 매도 (전일종가) : 2012/09/19 ~ 2012/09/21 ,-5.970149253731343%
20120924,케이아이엔엑스(A093320),매도,19400,98,날짜지나 매도 (전일종가) : 2012/09/20 ~ 2012/09/24 ,0.0%
20120924,사람인에이치알(A143240),매도,24866,84,날짜지나 매도 (전일종가) : 2012/09/20 ~ 2012/09/24 ,9.238676800070289%
20120925,동성화학(A005190),매수,25200,78,매수로직 매수 - (시초가)  우선순위 : 1,-
20120925,한일네트웍스(A046110),매수,4920,401,매수로직 매수 - (매수가)  우선순위 : 2,-
20120925,삼진엘앤디(A054090),매수,3520,561,매수로직 매수 - (매수가)  우선순위 : 3,-
20120927,한일네트웍스(A046110),매도,5050,401,날짜지나 매도 (전일종가) : 2012/09/25 ~ 2012/09/27 ,2.642276422764228%
20120928,와이지엔터테인먼트(A122870),매수,70100,26,매수로직 매수 - (매수가)  우선순위 : 1,-
20120928,동성화학(A005190),매도,22900,78,날짜지나 매도 (전일종가) : 2012/09/25 ~ 2012/09/27 ,-9.126984126984127%
20120928,삼진엘앤디(A054090),매도,3123,561,날짜지나 매도 (전일종가) : 2012/09/25 ~ 2012/09/27 ,-11.27840909090909%
20121002,와이지엔터테인먼트(A122870),매도,80700,26,목표가 매도,15.121255349500714%
20121004,플렉스컴(A065270),매수,12900,150,매수로직 매수 - (매수가)  우선순위 : 1,-
20121004,와이지엔터테인먼트(A122870),매수,76785,25,매수로직 매수 - (시초가)  우선순위 : 2,-
20121008,플렉스컴(A065270),매도,13650,150,날짜지나 매도 (전일종가) : 2012/10/04 ~ 2012/10/08 ,5.813953488372093%
20121008,와이지엔터테인먼트(A122870),매도,73267,25,날짜지나 매도 (전일종가) : 2012/10/04 ~ 2012/10/08 ,-4.581624015107117%
20121009,메가스터디(A072870),매수,14100,138,매수로직 매수 - (매수가)  우선순위 : 1,-
20121009,KG모빌리언스(A046440),매수,6440,302,매수로직 매수 - (매수가)  우선순위 : 3,-
20121010,KG모빌리언스(A046440),매도,7410,302,목표가 매도,15.062111801242237%
20121011,메가스터디(A072870),매도,13865,138,날짜지나 매도 (전일종가) : 2012/10/09 ~ 2012/10/11 ,-1.6666666666666667%
20121015,디아이디(A074130),매수,8730,232,매수로직 매수 - (매수가)  우선순위 : 2,-
20121016,KG모빌리언스(A046440),매수,10100,208,매수로직 매수 - (매수가)  우선순위 : 1,-
20121018,와이디온라인(A052770),매수,7330,257,매수로직 매수 - (매수가)  우선순위 : 1,-
20121018,KG모빌리언스(A046440),매도,8708,208,날짜지나 매도 (전일종가) : 2012/10/16 ~ 2012/10/18 ,-13.782178217821784%
20121019,디아이디(A074130),매도,5970,232,손절가 시초가 매도,-31.615120274914087%
20121022,터보테크(A032420),매수,23350,71,매수로직 매수 - (매수가)  우선순위 : 2,-
20121022,와이디온라인(A052770),매도,6700,257,날짜지나 매도 (전일종가) : 2012/10/18 ~ 2012/10/22 ,-8.594815825375171%
20121023,팜스토리(A027710),매수,1390,1202,매수로직 매수 - (매수가)  우선순위 : 1,-
20121024,삼양식품(A003230),매수,29800,56,매수로직 매수 - (매수가)  우선순위 : 1,-
20121024,터보테크(A032420),매도,23875,71,날짜지나 매도 (전일종가) : 2012/10/22 ~ 2012/10/24 ,2.2483940042826553%
20121025,알에프텍(A061040),매수,8050,210,매수로직 매수 - (매수가)  우선순위 : 1,-
20121025,팜스토리(A027710),매도,1430,1202,날짜지나 매도 (전일종가) : 2012/10/23 ~ 2012/10/25 ,2.877697841726619%
20121025,삼양식품(A003230),매도,34300,56,목표가 매도,15.100671140939598%
20121026,동성화학(A005190),매수,24250,73,매수로직 매수 - (매수가)  우선순위 : 1,-
20121029,알에프텍(A061040),매도,7365,210,날짜지나 매도 (전일종가) : 2012/10/25 ~ 2012/10/29 ,-8.509316770186336%
20121030,무림SP(A001810),매수,2985,576,매수로직 매수 - (매수가)  우선순위 : 1,-
20121030,동성화학(A005190),매도,24500,73,날짜지나 매도 (전일종가) : 2012/10/26 ~ 2012/10/30 ,1.0309278350515463%
20121101,무림SP(A001810),매도,3070,576,날짜지나 매도 (전일종가) : 2012/10/30 ~ 2012/11/01 ,2.8475711892797317%
20121102,다날(A064260),매수,5850,297,매수로직 매수 - (매수가)  우선순위 : 3,-
20121106,KG모빌리언스(A046440),매수,13100,134,매수로직 매수 - (매수가)  우선순위 : 1,-
20121106,다날(A064260),매도,6115,297,날짜지나 매도 (전일종가) : 2012/11/02 ~ 2012/11/06 ,4.52991452991453%
20121107,KT뮤직(A043610),매수,3690,479,매수로직 매수 - (매수가)  우선순위 : 2,-
20121108,미래아이앤지(A007120),매수,1909,946,매수로직 매수 - (시초가)  우선순위 : 1,-
20121108,KG모빌리언스(A046440),매도,13658,134,날짜지나 매도 (전일종가) : 2012/11/06 ~ 2012/11/08 ,4.259541984732825%
20121109,대원제약(A003220),매수,8420,221,매수로직 매수 - (매수가)  우선순위 : 1,-
20121109,미래아이앤지(A007120),매도,2195,946,목표가 매도,14.981665793609219%
20121112,KT뮤직(A043610),매도,3500,479,날짜지나 매도 (전일종가) : 2012/11/07 ~ 2012/11/09 ,-5.149051490514905%
20121113,대원제약(A003220),매도,7632,221,날짜지나 매도 (전일종가) : 2012/11/09 ~ 2012/11/13 ,-9.358669833729216%
20121114,진원생명과학(A011000),매수,6950,256,매수로직 매수 - (매수가)  우선순위 : 1,-
20121115,KG모빌리언스(A046440),매수,13200,130,매수로직 매수 - (매수가)  우선순위 : 1,-
20121115,유나이티드제약(A033270),매수,9138,189,매수로직 매수 - (시초가)  우선순위 : 2,-
20121116,진원생명과학(A011000),매도,5560,256,손절가 매도,-20.0%
20121119,KG모빌리언스(A046440),매도,12512,130,날짜지나 매도 (전일종가) : 2012/11/15 ~ 2012/11/19 ,-5.212121212121213%
20121119,유나이티드제약(A033270),매도,8137,189,날짜지나 매도 (전일종가) : 2012/11/15 ~ 2012/11/19 ,-10.954256949004158%
20121120,유아이디(A069330),매수,10350,151,매수로직 매수 - (매수가)  우선순위 : 3,-
20121121,알보젠코리아(A002250),매수,35050,45,매수로직 매수 - (시초가)  우선순위 : 1,-
20121122,유아이디(A069330),매도,11200,151,날짜지나 매도 (전일종가) : 2012/11/20 ~ 2012/11/22 ,8.212560386473431%
20121122,알보젠코리아(A002250),매도,40350,45,목표가 매도,15.121255349500714%
20121123,서울제약(A018680),매수,12450,135,매수로직 매수 - (매수가)  우선순위 : 1,-
20121127,제이준코스메틱(A025620),매수,405000,3,매수로직 매수 - (매수가)  우선순위 : 1,-
20121127,서울제약(A018680),매도,10400,135,날짜지나 매도 (전일종가) : 2012/11/23 ~ 2012/11/27 ,-16.46586345381526%
20121128,알보젠코리아(A002250),매수,39100,40,매수로직 매수 - (매수가)  우선순위 : 1,-
20121129,제이준코스메틱(A025620),매도,443895,3,날짜지나 매도 (전일종가) : 2012/11/27 ~ 2012/11/29 ,9.603703703703703%
20121130,알보젠코리아(A002250),매도,42700,40,날짜지나 매도 (전일종가) : 2012/11/28 ~ 2012/11/30 ,9.207161125319693%
20121203,미래아이앤지(A007120),매수,2660,630,매수로직 매수 - (매수가)  우선순위 : 1,-
20121204,알보젠코리아(A002250),매수,45300,37,매수로직 매수 - (매수가)  우선순위 : 1,-
20121204,한독(A002390),매수,27750,60,매수로직 매수 - (매수가)  우선순위 : 2,-
20121205,미래아이앤지(A007120),매도,3058,630,날짜지나 매도 (전일종가) : 2012/12/03 ~ 2012/12/05 ,14.962406015037594%
20121206,알보젠코리아(A002250),매도,39800,37,날짜지나 매도 (전일종가) : 2012/12/04 ~ 2012/12/06 ,-12.141280353200882%
20121206,한독(A002390),매도,24386,60,날짜지나 매도 (전일종가) : 2012/12/04 ~ 2012/12/06 ,-12.122522522522521%
20121207,서울제약(A018680),매수,12600,128,매수로직 매수 - (매수가)  우선순위 : 1,-
20121211,서울제약(A018680),매도,12400,128,날짜지나 매도 (전일종가) : 2012/12/07 ~ 2012/12/11 ,-1.5873015873015872%
20121212,알보젠코리아(A002250),매수,38050,42,매수로직 매수 - (매수가)  우선순위 : 1,-
20121213,한국콜마홀딩스(A024720),매수,15800,100,매수로직 매수 - (매수가)  우선순위 : 1,-
20121217,한솔로지스틱스(A009180),매수,3460,440,매수로직 매수 - (매수가)  우선순위 : 1,-
20121217,한국콜마홀딩스(A024720),매도,16000,100,날짜지나 매도 (전일종가) : 2012/12/13 ~ 2012/12/17 ,1.2658227848101267%
20121217,알보젠코리아(A002250),매도,29500,42,손절가 시초가 매도,-22.470433639947437%
20121220,한솔로지스틱스(A009180),매도,3701,440,날짜지나 매도 (전일종가) : 2012/12/17 ~ 2012/12/20 ,6.9653179190751455%
20121221,서울제약(A018680),매수,10600,144,매수로직 매수 - (매수가)  우선순위 : 1,-
20121226,서울제약(A018680),매도,10200,144,날짜지나 매도 (전일종가) : 2012/12/21 ~ 2012/12/26 ,-3.7735849056603774%
20130107,SG세계물산(A004060),매수,1135,1330,매수로직 매수 - (매수가)  우선순위 : 1,-
20130109,SG세계물산(A004060),매도,1200,1330,날짜지나 매도 (전일종가) : 2013/01/07 ~ 2013/01/09 ,5.726872246696035%
20130114,하이쎌(A066980),매수,2890,531,매수로직 매수 - (매수가)  우선순위 : 1,-
20130115,도레이케미칼(A008000),매수,8750,175,매수로직 매수 - (매수가)  우선순위 : 1,-
20130115,웅진에너지(A103130),매수,23650,64,매수로직 매수 - (매수가)  우선순위 : 2,-
20130116,하이쎌(A066980),매도,2538,531,날짜지나 매도 (전일종가) : 2013/01/14 ~ 2013/01/16 ,-12.179930795847751%
20130117,홈캐스트(A064240),매수,5700,251,매수로직 매수 - (매수가)  우선순위 : 1,-
20130117,웅진에너지(A103130),매도,20588,64,날짜지나 매도 (전일종가) : 2013/01/15 ~ 2013/01/17 ,-12.947145877378436%
20130118,도레이케미칼(A008000),매도,8750,175,날짜지나 매도 (전일종가) : 2013/01/15 ~ 2013/01/17 ,0.0%
20130121,웅진에너지(A103130),매수,22150,64,매수로직 매수 - (매수가)  우선순위 : 1,-
20130121,홈캐스트(A064240),매도,5910,251,날짜지나 매도 (전일종가) : 2013/01/17 ~ 2013/01/21 ,3.684210526315789%
20130122,동양시멘트(A038500),매수,7260,198,매수로직 매수 - (매수가)  우선순위 : 1,-
20130122,웅진에너지(A103130),매도,25626,64,목표가 시초가 매도,15.693002257336344%
20130123,일동홀딩스(A000230),매수,12350,121,매수로직 매수 - (매수가)  우선순위 : 1,-
20130124,다믈멀티미디어(A093640),매수,4380,328,매수로직 매수 - (매수가)  우선순위 : 1,-
20130124,동양시멘트(A038500),매도,6765,198,날짜지나 매도 (전일종가) : 2013/01/22 ~ 2013/01/24 ,-6.8181818181818175%
20130125,파루(A043200),매수,2365,586,매수로직 매수 - (매수가)  우선순위 : 1,-
20130125,일동홀딩스(A000230),매도,11577,121,날짜지나 매도 (전일종가) : 2013/01/23 ~ 2013/01/25 ,-6.2591093117408905%
20130128,다믈멀티미디어(A093640),매도,4145,328,날짜지나 매도 (전일종가) : 2013/01/24 ~ 2013/01/28 ,-5.365296803652968%
20130128,파루(A043200),매도,1890,586,손절가 매도,-20.084566596194502%
20130129,빅텍(A065450),매수,2320,564,매수로직 매수 - (매수가)  우선순위 : 1,-
20130129,에이티넘인베스트(A021080),매수,1410,928,매수로직 매수 - (매수가)  우선순위 : 2,-
20130130,우성사료(A006980),매수,4240,304,매수로직 매수 - (매수가)  우선순위 : 1,-
20130131,빅텍(A065450),매도,2235,564,날짜지나 매도 (전일종가) : 2013/01/29 ~ 2013/01/31 ,-3.6637931034482754%
20130131,에이티넘인베스트(A021080),매도,1433,928,날짜지나 매도 (전일종가) : 2013/01/29 ~ 2013/01/31 ,1.6312056737588652%
20130201,세우글로벌(A013000),매수,1805,713,매수로직 매수 - (매수가)  우선순위 : 1,-
20130201,우성사료(A006980),매도,4145,304,날짜지나 매도 (전일종가) : 2013/01/30 ~ 2013/02/01 ,-2.240566037735849%
20130204,코데즈컴바인(A047770),매수,135000,9,매수로직 매수 - (매수가)  우선순위 : 1,-
20130205,세우글로벌(A013000),매도,1685,713,날짜지나 매도 (전일종가) : 2013/02/01 ~ 2013/02/05 ,-6.64819944598338%
20130206,스페코(A013810),매수,3600,357,매수로직 매수 - (매수가)  우선순위 : 1,-
20130206,코데즈컴바인(A047770),매도,148133,9,날짜지나 매도 (전일종가) : 2013/02/04 ~ 2013/02/06 ,9.728148148148149%
20130207,한컴시큐어(A054920),매수,6220,209,매수로직 매수 - (매수가)  우선순위 : 2,-
20130208,스페코(A013810),매도,3845,357,날짜지나 매도 (전일종가) : 2013/02/06 ~ 2013/02/08 ,6.805555555555555%
20130212,한컴시큐어(A054920),매도,5500,209,날짜지나 매도 (전일종가) : 2013/02/07 ~ 2013/02/12 ,-11.57556270096463%
20130213,스페코(A013810),매수,3685,345,매수로직 매수 - (매수가)  우선순위 : 1,-
20130213,빅텍(A065450),매수,2425,524,매수로직 매수 - (매수가)  우선순위 : 2,-
20130215,스페코(A013810),매도,3530,345,날짜지나 매도 (전일종가) : 2013/02/13 ~ 2013/02/15 ,-4.2062415196743554%
20130215,빅텍(A065450),매도,2115,524,날짜지나 매도 (전일종가) : 2013/02/13 ~ 2013/02/15 ,-12.783505154639174%
20130218,매커스(A093520),매수,2250,532,매수로직 매수 - (매수가)  우선순위 : 1,-
20130218,미래산업(A025560),매수,460,2605,매수로직 매수 - (매수가)  우선순위 : 2,-
20130218,원익큐브(A014190),매수,3805,314,매수로직 매수 - (매수가)  우선순위 : 3,-
20130219,매커스(A093520),매도,2590,532,목표가 매도,15.11111111111111%
20130220,미래산업(A025560),매도,424,2605,날짜지나 매도 (전일종가) : 2013/02/18 ~ 2013/02/20 ,-7.82608695652174%
20130220,원익큐브(A014190),매도,3604,314,날짜지나 매도 (전일종가) : 2013/02/18 ~ 2013/02/20 ,-5.282522996057819%
20130221,에스티큐브(A052020),매수,4385,274,매수로직 매수 - (매수가)  우선순위 : 2,-
20130221,모베이스(A101330),매수,7800,154,매수로직 매수 - (매수가)  우선순위 : 3,-
20130222,우리종금(A010050),매수,1395,899,매수로직 매수 - (매수가)  우선순위 : 1,-
20130222,에스티큐브(A052020),매도,5050,274,목표가 매도,15.16533637400228%
20130222,모베이스(A101330),매도,8970,154,목표가 매도,15.0%
20130225,에스티큐브(A052020),매수,4970,262,매수로직 매수 - (매수가)  우선순위 : 1,-
20130226,우리종금(A010050),매도,1476,899,날짜지나 매도 (전일종가) : 2013/02/22 ~ 2013/02/26 ,5.806451612903226%
20130227,에스티큐브(A052020),매도,5154,262,날짜지나 매도 (전일종가) : 2013/02/25 ~ 2013/02/27 ,3.7022132796780682%
20130228,링네트(A042500),매수,4400,307,매수로직 매수 - (매수가)  우선순위 : 1,-
20130228,매커스(A093520),매수,2790,485,매수로직 매수 - (매수가)  우선순위 : 3,-
20130304,링네트(A042500),매도,5078,307,목표가 시초가 매도,15.409090909090908%
20130304,매커스(A093520),매도,3490,485,목표가 시초가 매도,25.089605734767023%
20130305,한일네트웍스(A046110),매수,3075,497,매수로직 매수 - (매수가)  우선순위 : 1,-
20130305,매커스(A093520),매수,3345,457,매수로직 매수 - (시초가)  우선순위 : 2,-
20130305,링네트(A042500),매수,4930,310,매수로직 매수 - (매수가)  우선순위 : 3,-
20130307,한일네트웍스(A046110),매도,3025,497,날짜지나 매도 (전일종가) : 2013/03/05 ~ 2013/03/07 ,-1.6260162601626018%
20130307,매커스(A093520),매도,3145,457,날짜지나 매도 (전일종가) : 2013/03/05 ~ 2013/03/07 ,-5.9790732436472345%
20130307,링네트(A042500),매도,4585,310,날짜지나 매도 (전일종가) : 2013/03/05 ~ 2013/03/07 ,-6.9979716024340775%
20130312,케이씨피드(A025880),매수,4235,342,매수로직 매수 - (매수가)  우선순위 : 3,-
20130314,대신정보통신(A020180),매수,1260,1102,매수로직 매수 - (매수가)  우선순위 : 1,-
20130314,케이씨피드(A025880),매도,3743,342,날짜지나 매도 (전일종가) : 2013/03/12 ~ 2013/03/14 ,-11.617473435655254%
20130315,와이즈파워(A040670),매수,1105,1212,매수로직 매수 - (시초가)  우선순위 : 1,-
20130318,대신정보통신(A020180),매도,1105,1102,날짜지나 매도 (전일종가) : 2013/03/14 ~ 2013/03/18 ,-12.3015873015873%
20130319,와이즈파워(A040670),매도,922,1212,날짜지나 매도 (전일종가) : 2013/03/15 ~ 2013/03/19 ,-16.561085972850677%
20130320,엔피케이(A048830),매수,3395,372,매수로직 매수 - (매수가)  우선순위 : 1,-
20130320,APS홀딩스(A054620),매수,7850,161,매수로직 매수 - (매수가)  우선순위 : 2,-
20130320,다믈멀티미디어(A093640),매수,7260,174,매수로직 매수 - (매수가)  우선순위 : 3,-
20130322,엔피케이(A048830),매도,3411,372,날짜지나 매도 (전일종가) : 2013/03/20 ~ 2013/03/22 ,0.47128129602356406%
20130322,APS홀딩스(A054620),매도,8008,161,날짜지나 매도 (전일종가) : 2013/03/20 ~ 2013/03/22 ,2.0127388535031847%
20130322,다믈멀티미디어(A093640),매도,7320,174,날짜지나 매도 (전일종가) : 2013/03/20 ~ 2013/03/22 ,0.8264462809917356%
20130327,흥구석유(A024060),매수,2760,461,매수로직 매수 - (매수가)  우선순위 : 3,-
20130328,이스타코(A015020),매수,1195,1090,매수로직 매수 - (매수가)  우선순위 : 1,-
20130329,흥구석유(A024060),매도,2840,461,날짜지나 매도 (전일종가) : 2013/03/27 ~ 2013/03/29 ,2.898550724637681%
20130329,이스타코(A015020),매도,1375,1090,목표가 매도,15.062761506276152%
20130401,서연(A007860),매수,6080,221,매수로직 매수 - (매수가)  우선순위 : 2,-
20130403,스페코(A013810),매수,4265,319,매수로직 매수 - (매수가)  우선순위 : 2,-
20130403,서연(A007860),매도,6335,221,날짜지나 매도 (전일종가) : 2013/04/01 ~ 2013/04/03 ,4.194078947368421%
20130404,서울제약(A018680),매수,13650,100,매수로직 매수 - (매수가)  우선순위 : 1,-
20130404,이스타코(A015020),매수,1380,990,매수로직 매수 - (매수가)  우선순위 : 2,-
20130404,스페코(A013810),매도,4905,319,목표가 매도,15.005861664712777%
20130408,위지트(A036090),매수,1675,862,매수로직 매수 - (매수가)  우선순위 : 1,-
20130408,서울제약(A018680),매도,14950,100,날짜지나 매도 (전일종가) : 2013/04/04 ~ 2013/04/08 ,9.523809523809524%
20130408,이스타코(A015020),매도,1350,990,날짜지나 매도 (전일종가) : 2013/04/04 ~ 2013/04/08 ,-2.1739130434782608%
20130410,빅텍(A065450),매수,2630,547,매수로직 매수 - (시초가)  우선순위 : 2,-
20130410,위지트(A036090),매도,1617,862,날짜지나 매도 (전일종가) : 2013/04/08 ~ 2013/04/10 ,-3.462686567164179%
20130411,젬백스테크놀러지(A041590),매수,6080,234,매수로직 매수 - (매수가)  우선순위 : 1,-
20130411,이엠텍(A091120),매수,21350,66,매수로직 매수 - (매수가)  우선순위 : 2,-
20130415,빅텍(A065450),매도,2200,547,날짜지나 매도 (전일종가) : 2013/04/10 ~ 2013/04/12 ,-16.34980988593156%
20130415,젬백스테크놀러지(A041590),매도,6270,234,날짜지나 매도 (전일종가) : 2013/04/11 ~ 2013/04/15 ,3.125%
20130415,이엠텍(A091120),매도,21600,66,날짜지나 매도 (전일종가) : 2013/04/11 ~ 2013/04/15 ,1.1709601873536302%
20130416,젬백스테크놀러지(A041590),매수,6700,206,매수로직 매수 - (매수가)  우선순위 : 1,-
20130418,피델릭스(A032580),매수,3935,347,매수로직 매수 - (매수가)  우선순위 : 1,-
20130418,삼진엘앤디(A054090),매수,4160,329,매수로직 매수 - (매수가)  우선순위 : 2,-
20130418,젬백스테크놀러지(A041590),매도,6670,206,날짜지나 매도 (전일종가) : 2013/04/16 ~ 2013/04/18 ,-0.44776119402985076%
20130419,이지바이오(A035810),매수,4990,265,매수로직 매수 - (매수가)  우선순위 : 1,-
20130419,피델릭스(A032580),매도,3145,347,손절가 매도,-20.076238881829735%
20130422,삼진엘앤디(A054090),매도,4244,329,날짜지나 매도 (전일종가) : 2013/04/18 ~ 2013/04/22 ,2.019230769230769%
20130423,이엠텍(A091120),매수,22350,59,매수로직 매수 - (매수가)  우선순위 : 1,-
20130423,이지바이오(A035810),매도,5430,265,날짜지나 매도 (전일종가) : 2013/04/19 ~ 2013/04/23 ,8.817635270541082%
20130425,오로라(A039830),매수,12450,107,매수로직 매수 - (시초가)  우선순위 : 1,-
20130425,이엠텍(A091120),매도,22700,59,날짜지나 매도 (전일종가) : 2013/04/23 ~ 2013/04/25 ,1.5659955257270695%
20130426,제일바이오(A052670),매수,2600,512,매수로직 매수 - (매수가)  우선순위 : 2,-
20130429,오로라(A039830),매도,12650,107,날짜지나 매도 (전일종가) : 2013/04/25 ~ 2013/04/29 ,1.6064257028112447%
20130429,제일바이오(A052670),매도,2990,512,목표가 매도,15.0%
20130502,이-글 벳(A044960),매수,4519,310,매수로직 매수 - (시초가)  우선순위 : 1,-
20130502,제일바이오(A052670),매수,3452,406,매수로직 매수 - (시초가)  우선순위 : 2,-
20130506,이-글 벳(A044960),매도,4836,310,날짜지나 매도 (전일종가) : 2013/05/02 ~ 2013/05/06 ,7.014826289001992%
20130507,제일바이오(A052670),매도,2989,406,날짜지나 매도 (전일종가) : 2013/05/02 ~ 2013/05/06 ,-13.412514484356894%
20130510,제일바이오(A052670),매수,3130,438,매수로직 매수 - (시초가)  우선순위 : 2,-
20130510,이-글 벳(A044960),매수,3973,345,매수로직 매수 - (시초가)  우선순위 : 3,-
20130514,이-글 벳(A044960),매도,4281,345,날짜지나 매도 (전일종가) : 2013/05/10 ~ 2013/05/14 ,7.752328215454317%
20130515,제일바이오(A052670),매도,3040,438,날짜지나 매도 (전일종가) : 2013/05/10 ~ 2013/05/14 ,-2.8753993610223643%
20130520,이-글 벳(A044960),매수,4378,317,매수로직 매수 - (시초가)  우선순위 : 1,-
20130522,한솔넥스지(A081970),매수,6260,219,매수로직 매수 - (매수가)  우선순위 : 2,-
20130523,이지바이오(A035810),매수,6150,216,매수로직 매수 - (매수가)  우선순위 : 1,-
20130523,이-글 벳(A044960),매도,3933,317,날짜지나 매도 (전일종가) : 2013/05/20 ~ 2013/05/22 ,-10.164458656920969%
20130524,제룡산업(A147830),매수,6280,209,매수로직 매수 - (매수가)  우선순위 : 1,-
20130524,한솔넥스지(A081970),매도,5990,219,날짜지나 매도 (전일종가) : 2013/05/22 ~ 2013/05/24 ,-4.313099041533546%
20130527,녹십자셀(A031390),매수,47450,28,매수로직 매수 - (매수가)  우선순위 : 1,-
20130527,이지바이오(A035810),매도,6330,216,날짜지나 매도 (전일종가) : 2013/05/23 ~ 2013/05/27 ,2.9268292682926833%
20130528,제룡산업(A147830),매도,5974,209,날짜지나 매도 (전일종가) : 2013/05/24 ~ 2013/05/28 ,-4.872611464968153%
20130529,녹십자셀(A031390),매도,47300,28,날짜지나 매도 (전일종가) : 2013/05/27 ~ 2013/05/29 ,-0.31612223393045313%
20130531,아미노로직스(A074430),매수,2310,566,매수로직 매수 - (매수가)  우선순위 : 3,-
20130604,삼화네트웍스(A046390),매수,1325,982,매수로직 매수 - (매수가)  우선순위 : 1,-
20130604,신일산업(A002700),매수,1640,793,매수로직 매수 - (매수가)  우선순위 : 2,-
20130604,아미노로직스(A074430),매도,2270,566,날짜지나 매도 (전일종가) : 2013/05/31 ~ 2013/06/04 ,-1.7316017316017316%
20130605,비츠로시스(A054220),매수,2375,557,매수로직 매수 - (매수가)  우선순위 : 1,-
20130605,신일산업(A002700),매도,1885,793,목표가 매도,14.939024390243901%
20130607,로케트전기(A000420),매수,1285,1042,매수로직 매수 - (매수가)  우선순위 : 1,-
